1001110	3
1001111	3
1001112	2
1001113	2
1001114	2
1001115	2
1001116	3
1001117	4
1001118	3
1001119	3
1001120	3
1001121	2
1001122	2
1001123	2
1001124	1
1001125	1
1001126	1
1001127	1
1001128	1
1001129	2
1001130	3
1001131	4
1001132	4
1001133	4
1001134	4
1001135	2
1001136	2
1001137	3
1001138	4
1001139	4
1001140	3
1001141	3
1001142	3
1001143	3
1001144	3
1001145	4
1001146	4
1001147	4
1001148	4
1001149	4
1001150	5
1001151	6
1001152	5
1001153	5
1001154	5
1001155	4
1001156	4
1001157	4
1001158	4
1001159	4
1001160	3
1001161	3
1001162	3
1001163	3
1001164	3
1001165	3
1001166	3
1001167	3
1001168	3
1001169	4
1001170	4
1001171	4
1001172	4
1001173	4
1001174	4
1001175	4
1001176	4
1001177	5
1001178	6
1001179	6
1001180	6
1001181	6
1001182	6
1001183	7
1001184	7
1001185	6
1001186	5
1001187	5
1001188	5
1001189	6
1001190	6
1001191	6
1001192	6
1001193	5
1001194	5
1001195	5
1001196	5
1001197	5
1001198	5
1001199	6
1001200	6
1001201	6
1001202	6
1001203	6
1001204	6
1001205	6
1001206	5
1001207	5
1001208	6
1001209	6
1001210	5
1001211	5
1001212	5
1001213	5
1001214	5
1001215	5
1001216	5
1001217	5
1001218	5
1001219	4
1001220	4
1001221	5
1001222	5
1001223	5
1001224	5
1001225	4
1001226	3
1001227	2
1001228	3
1001229	3
1001230	3
1001231	3
1001232	3
1001233	3
1001234	3
1001235	3
1001236	3
1001237	2
1001238	2
1001239	2
1001240	2
1001241	2
1001242	4
1001243	4
1001244	4
1001245	4
1001246	4
1001247	4
1001248	4
1001249	4
1001250	4
1001251	4
1001252	3
1001253	4
1001254	4
1001255	3
1001256	3
1001257	2
1001258	2
1001259	3
1001260	3
1001261	3
1001262	3
1001263	2
1001264	1
1001265	1
1001266	2
1001267	3
1001268	3
1001269	2
1001270	2
1001271	3
1001272	3
1001273	3
1001274	3
1001275	4
1001276	4
1001277	4
1001278	4
1001279	4
1001280	4
1001281	3
1001282	3
1001283	2
1001284	2
1001285	2
1001286	2
1001287	2
1001288	2
1001289	2
1001290	2
1001291	2
1001292	2
1001293	1
1001294	1
1001295	2
1001296	3
1001297	3
1001298	3
1001299	3
1001300	3
1001301	3
1001302	3
1001303	3
1001304	3
1001305	3
1001306	1
1001307	1
1001308	1
1001309	1
1001310	1
1001311	1
1001312	1
1001313	1
1001314	0
1001315	1
1001316	1
1001317	1
1001318	1
1001319	1
1001320	1
1001321	1
1001322	1
1001323	1
1001324	1
1001325	1
1001326	1
1001327	1
1001328	1
1001329	2
1001330	2
1001331	2
1001332	2
1001333	2
1001334	2
1001335	2
1001336	2
1001337	2
1001338	2
1001339	1
1001340	2
1001341	2
1001342	2
1001343	2
1001344	2
1001345	2
1001346	2
1001347	2
1001348	2
1001349	1
1001350	1
1001351	1
1001352	0
1001353	0
1001354	0
1001355	0
1001356	1
1001357	1
1001358	1
1001359	1
1001360	1
1001361	1
1001362	1
1001363	1
1001364	1
1001365	1
1001366	2
1001367	2
1001368	1
1001369	1
1001370	1
1001371	1
1001372	1
1001373	1
1001374	1
1001375	1
1001376	1
1001377	1
1001378	1
1001379	1
1001380	1
1001381	1
1001382	1
1001383	1
1001384	1
1001385	1
1001386	1
1001387	1
1001388	1
1001389	1
1001390	1
1001391	1
1001392	2
1001393	2
1001394	2
1001395	2
1001396	2
1001397	1
1001398	1
1001399	1
1001400	1
1001401	1
1001402	1
1001403	1
1001404	1
1001405	1
1001406	1
1001407	1
1001408	1
1001409	1
1001410	1
1001411	2
1001412	2
1001413	2
1001414	3
1001415	3
1001416	3
1001417	3
1001418	3
1001419	3
1001420	2
1001421	2
1001422	1
1001423	1
1001424	1
1001425	1
1001426	1
1001427	1
1001428	2
1001429	3
1001430	4
1001431	4
1001432	4
1001433	3
1001434	3
1001435	3
1001436	1
1001437	2
1001438	1
1001439	1
1001440	1
1001441	1
1001442	1
1001443	1
1001444	2
1001445	2
1001446	2
1001447	2
1001448	1
1001449	1
1001450	1
1001451	1
1001452	1
1001453	1
1001454	1
1001455	0
1001456	0
1001457	0
1001458	0
1001459	0
1001460	0
1001461	0
1001462	0
1001463	0
1001464	1
1001465	1
1001466	1
1001467	1
1001468	1
1001469	1
1001470	2
1001471	1
1001472	1
1001473	1
1001474	1
1001475	1
1001476	2
1001477	2
1001478	1
1001479	1
1001480	2
1001481	2
1001482	2
1001483	2
1001484	2
1001485	2
1001486	2
1001487	2
1001488	2
1001489	1
1001490	1
1001491	1
1001492	1
1001493	1
1001494	1
1001495	1
1001496	2
1001497	3
1001498	3
1001499	3
1001500	3
1001501	3
1001502	2
1001503	2
1001504	2
1001505	2
1001506	2
1001507	2
1001508	2
1001509	2
1001510	2
1001511	2
1001512	3
1001513	3
1001514	3
1001515	3
1001516	3
1001517	2
1001518	2
1001519	2
1001520	3
1001521	3
1001522	3
1001523	2
1001524	2
1001525	1
1001526	1
1001527	1
1001528	1
1001529	2
1001530	2
1001531	2
1001532	2
1001533	3
1001534	3
1001535	3
1001536	3
1001537	3
1001538	3
1001539	2
1001540	3
1001541	2
1001542	2
1001543	2
1001544	2
1001545	3
1001546	3
1001547	3
1001548	3
1001549	3
1001550	2
1001551	3
1001552	3
1001553	4
1001554	4
1001555	3
1001556	3
1001557	3
1001558	3
1001559	3
1001560	3
1001561	3
1001562	3
1001563	3
1001564	3
1001565	3
1001566	2
1001567	2
1001568	1
1001569	1
1001570	1
1001571	1
1001572	2
1001573	2
1001574	2
1001575	2
1001576	2
1001577	2
1001578	2
1001579	2
1001580	2
1001581	2
1001582	3
1001583	2
