1001110	4
1001111	5
1001112	5
1001113	4
1001114	4
1001115	4
1001116	4
1001117	2
1001118	1
1001119	1
1001120	1
1001121	1
1001122	1
1001123	1
1001124	1
1001125	1
1001126	1
1001127	2
1001128	2
1001129	2
1001130	3
1001131	4
1001132	3
1001133	3
1001134	3
1001135	3
1001136	3
1001137	3
1001138	4
1001139	4
1001140	4
1001141	3
1001142	4
1001143	4
1001144	4
1001145	4
1001146	3
1001147	3
1001148	2
1001149	2
1001150	2
1001151	2
1001152	3
1001153	3
1001154	3
1001155	3
1001156	3
1001157	3
1001158	3
1001159	3
1001160	3
1001161	5
1001162	5
1001163	5
1001164	4
1001165	4
1001166	4
1001167	4
1001168	4
1001169	3
1001170	3
1001171	3
1001172	3
1001173	3
1001174	3
1001175	3
1001176	3
1001177	3
1001178	3
1001179	3
1001180	2
1001181	2
1001182	3
1001183	3
1001184	3
1001185	3
1001186	1
1001187	1
1001188	1
1001189	1
1001190	1
1001191	1
1001192	2
1001193	2
1001194	2
1001195	3
1001196	2
1001197	3
1001198	3
1001199	4
1001200	3
1001201	3
1001202	3
1001203	3
1001204	3
1001205	3
1001206	3
1001207	3
1001208	1
1001209	2
1001210	2
1001211	2
1001212	2
1001213	2
1001214	2
1001215	2
1001216	2
1001217	2
1001218	3
1001219	2
1001220	2
1001221	2
1001222	2
1001223	2
1001224	2
1001225	2
1001226	2
1001227	2
1001228	1
1001229	1
1001230	2
1001231	2
1001232	2
1001233	2
1001234	2
1001235	2
1001236	2
1001237	2
1001238	2
1001239	1
1001240	2
1001241	2
1001242	3
1001243	3
1001244	3
1001245	3
1001246	3
1001247	3
1001248	2
1001249	2
1001250	2
1001251	2
1001252	2
1001253	2
1001254	2
1001255	2
1001256	2
1001257	1
1001258	1
1001259	1
1001260	1
1001261	1
1001262	1
1001263	0
1001264	0
1001265	0
1001266	0
1001267	0
1001268	0
1001269	0
1001270	0
1001271	1
1001272	1
1001273	1
1001274	1
1001275	1
1001276	1
1001277	1
1001278	0
1001279	0
1001280	0
1001281	1
1001282	1
1001283	1
1001284	1
1001285	1
1001286	1
1001287	2
1001288	4
1001289	4
1001290	4
1001291	4
1001292	4
1001293	5
1001294	5
1001295	5
1001296	5
1001297	5
1001298	4
1001299	4
1001300	4
1001301	4
1001302	5
1001303	5
1001304	5
1001305	5
1001306	5
1001307	6
1001308	6
1001309	6
1001310	5
1001311	5
1001312	5
1001313	5
1001314	4
1001315	4
1001316	4
1001317	4
1001318	4
1001319	4
1001320	3
1001321	3
1001322	3
1001323	3
1001324	3
1001325	2
1001326	2
1001327	2
1001328	2
1001329	2
1001330	3
1001331	3
1001332	3
1001333	3
1001334	3
1001335	3
1001336	3
1001337	3
1001338	3
1001339	3
1001340	3
1001341	3
1001342	3
1001343	3
1001344	3
1001345	3
1001346	2
1001347	2
1001348	2
1001349	2
1001350	2
1001351	2
1001352	3
1001353	2
1001354	2
1001355	2
1001356	2
1001357	2
1001358	2
1001359	3
1001360	4
1001361	4
1001362	5
1001363	5
1001364	5
1001365	5
1001366	5
1001367	5
1001368	5
1001369	5
1001370	4
1001371	3
1001372	3
1001373	3
1001374	2
1001375	2
1001376	2
1001377	1
1001378	1
1001379	1
1001380	1
1001381	1
1001382	1
1001383	1
1001384	1
1001385	3
1001386	3
1001387	3
1001388	4
1001389	4
1001390	4
1001391	4
1001392	4
1001393	4
1001394	4
1001395	4
1001396	5
1001397	5
1001398	5
1001399	5
1001400	4
1001401	6
1001402	3
1001403	3
1001404	3
1001405	3
1001406	2
1001407	2
1001408	2
1001409	2
1001410	2
1001411	3
1001412	3
1001413	3
1001414	3
1001415	3
1001416	3
1001417	3
1001418	3
1001419	4
1001420	5
1001421	5
1001422	5
1001423	6
1001424	6
1001425	5
1001426	5
1001427	5
1001428	5
1001429	6
1001430	6
1001431	6
1001432	6
1001433	5
1001434	5
1001435	4
1001436	4
1001437	3
1001438	2
1001439	2
1001440	2
1001441	3
1001442	3
1001443	3
1001444	3
1001445	3
1001446	3
1001447	3
1001448	3
1001449	2
1001450	2
1001451	2
1001452	2
1001453	2
1001454	2
1001455	2
1001456	4
1001457	5
1001458	4
1001459	5
1001460	6
1001461	6
1001462	6
1001463	5
1001464	5
1001465	5
1001466	4
1001467	4
1001468	3
1001469	4
1001470	5
1001471	4
1001472	4
1001473	4
1001474	4
1001475	4
1001476	4
1001477	4
1001478	4
1001479	2
1001480	3
1001481	3
1001482	4
1001483	4
1001484	4
1001485	4
1001486	4
1001487	5
1001488	3
1001489	3
1001490	2
1001491	2
1001492	3
1001493	3
1001494	4
1001495	4
1001496	4
1001497	4
1001498	4
1001499	4
1001500	3
1001501	3
1001502	2
1001503	2
1001504	2
1001505	2
1001506	2
