303	id-00000	9	3	10	2	1700.0	1700.0	1700.42	1700.6608	1702.0	42.539	COMPLETED
303	id-00001	6	4	9	1	1700.0	1700.0	1700.41	1701.0	1701.0	30.261	EXPIRED
303	id-00002	2	2	2	1	1702.0	1702.0	1702.1	1703.0	1703.0	3.089	EXPIRED
303	id-00003	5	8	4	2	1703.0	1703.0	1703.33	1703.7397	1705.0	13.038	COMPLETED
303	id-00004	3	5	7	1	1703.0	1703.0	1703.58	1704.0	1704.0	26.873	EXPIRED
303	id-00005	4	6	5	1	1703.0	1703.0	1703.23	1704.0	1704.0	9.872	EXPIRED
303	id-00006	1	2	5	1	1705.0	1705.0	1705.25	1706.0	1706.0	3.861	EXPIRED
303	id-00007	5	8	9	1	1706.0	1706.0	1706.41	1707.0	1707.0	23.929	EXPIRED
303	id-00008	6	9	10	3	1709.0	1709.0	1709.45	1709.7581	1712.0	33.214	COMPLETED
303	id-00009	1	2	7	2	1711.0	1711.0	1711.32	1711.6799	1713.0	1.925	COMPLETED
303	id-00010	1	2	5	2	1711.0	1711.0	1711.25	1711.421	1713.0	3.861	COMPLETED
303	id-00011	2	2	8	1	1712.0	1712.0	1712.4	1713.0	1713.0	12.355	EXPIRED
303	id-00012	9	7	4	1	1714.0	1714.0	1714.17	1715.0	1715.0	18.821	EXPIRED
303	id-00013	1	2	3	2	1715.0	1715.0	1715.15	1715.5448	1717.0	2.317	COMPLETED
303	id-00014	6	4	8	3	1715.0	1715.0	1715.36	1715.8016	1718.0	26.571	COMPLETED
303	id-00015	1	2	1	3	1717.0	1717.0	1717.05	1717.4809	1720.0	0.772	COMPLETED
303	id-00016	2	4	8	2	1719.0	1719.0	1719.4	1719.7268	1721.0	12.355	COMPLETED
303	id-00017	7	2	5	3	1720.0	1720.0	1720.22	1720.5369	1723.0	17.561	COMPLETED
303	id-00018	1	2	9	2	1720.0	1720.0	1720.41	1720.6319	1722.0	2.467	COMPLETED
303	id-00019	5	3	1	2	1722.0	1722.0	1722.05	1722.1919	1724.0	2.918	COMPLETED
303	id-00020	6	2	1	2	1722.0	1722.0	1722.04	1722.3806	1724.0	2.575	COMPLETED
303	id-00021	3	6	9	3	1722.0	1722.0	1722.41	1722.9007	1725.0	11.265	COMPLETED
303	id-00022	9	10	9	2	1724.0	1724.0	1724.39	1724.5071	1726.0	43.178	COMPLETED
303	id-00023	10	14	10	1	1725.0	1725.0	1725.43	1726.0	1726.0	54.247	EXPIRED
303	id-00024	6	9	5	2	1726.0	1726.0	1726.48	1726.6881	1728.0	39.953	COMPLETED
303	id-00025	1	2	3	1	1726.0	1726.0	1726.29	1727.0	1727.0	4.479	EXPIRED
303	id-00026	2	3	10	2	1726.0	1726.0	1726.5	1726.917	1728.0	15.444	COMPLETED
303	id-00027	2	2	9	2	1728.0	1728.0	1728.45	1728.6494	1730.0	13.9	COMPLETED
303	id-00028	6	7	5	3	1728.0	1728.0	1728.24	1728.5934	1731.0	19.977	COMPLETED
303	id-00029	3	2	7	3	1729.0	1729.0	1729.33	1729.4915	1732.0	12.178	COMPLETED
303	id-00030	3	4	3	3	1732.0	1732.0	1732.13	1732.2543	1735.0	2.346	COMPLETED
303	id-00031	10	8	2	3	1732.0	1732.0	1732.1	1732.2486	1735.0	14.501	COMPLETED
303	id-00032	2	2	6	3	1732.0	1732.0	1732.3	1732.4268	1735.0	9.266	COMPLETED
303	id-00033	3	5	3	3	1733.0	1733.0	1733.14	1733.4669	1736.0	5.167	COMPLETED
303	id-00034	10	19	1	1	1735.0	1735.0	1735.04	1736.0	1736.0	5.046	EXPIRED
303	id-00035	4	4	6	1	1735.0	1735.0	1735.27	1736.0	1736.0	11.588	EXPIRED
303	id-00036	3	2	5	3	1736.0	1736.0	1736.24	1736.5341	1739.0	8.857	COMPLETED
303	id-00037	6	7	10	1	1739.0	1739.0	1739.48	1740.0	1740.0	39.953	EXPIRED
303	id-00038	8	10	7	1	1740.0	1740.0	1740.33	1741.0	1741.0	37.661	EXPIRED
303	id-00039	9	16	7	1	1740.0	1740.0	1740.28	1741.0	1741.0	25.72	EXPIRED
303	id-00040	8	10	6	3	1740.0	1740.0	1740.26	1740.716	1743.0	24.77	COMPLETED
303	id-00041	7	6	9	2	1741.0	1741.0	1741.43	1741.7571	1743.0	42.432	COMPLETED
303	id-00042	3	3	2	1	1743.0	1743.0	1743.1	1744.0	1744.0	3.69	EXPIRED
303	id-00043	6	11	5	1	1743.0	1743.0	1743.2	1744.0	1744.0	9.105	EXPIRED
303	id-00044	6	8	2	2	1747.0	1747.0	1747.1	1747.5503	1749.0	8.324	COMPLETED
303	id-00045	1	2	7	3	1748.0	1748.0	1748.3	1748.6198	1751.0	1.805	COMPLETED
303	id-00046	10	12	10	3	1748.0	1748.0	1748.42	1748.8007	1751.0	49.026	COMPLETED
303	id-00047	4	7	6	1	1750.0	1750.0	1750.29	1751.0	1751.0	15.181	EXPIRED
303	id-00048	5	3	8	3	1753.0	1753.0	1753.38	1753.5188	1756.0	25.761	COMPLETED
303	id-00049	7	9	1	2	1754.0	1754.0	1754.05	1754.3692	1756.0	4.934	COMPLETED
303	id-00050	5	9	2	2	1754.0	1754.0	1754.08	1754.2143	1756.0	3.161	COMPLETED
303	id-00051	5	5	1	3	1755.0	1755.0	1755.05	1755.2238	1758.0	3.39	COMPLETED
303	id-00052	2	2	8	3	1755.0	1755.0	1755.4	1755.8442	1758.0	12.355	COMPLETED
303	id-00053	8	14	1	1	1757.0	1757.0	1757.05	1758.0	1758.0	5.706	EXPIRED
303	id-00054	4	5	2	2	1757.0	1757.0	1757.09	1757.266	1759.0	3.014	COMPLETED
303	id-00055	8	12	3	2	1759.0	1759.0	1759.14	1759.6073	1761.0	15.977	COMPLETED
303	id-00056	10	9	5	3	1759.0	1759.0	1759.23	1759.3895	1762.0	31.184	COMPLETED
303	id-00057	3	3	5	2	1760.0	1760.0	1760.23	1760.4303	1762.0	6.319	COMPLETED
303	id-00058	6	11	9	3	1760.0	1760.0	1760.41	1760.8673	1763.0	30.261	COMPLETED
303	id-00059	7	13	6	3	1763.0	1763.0	1763.27	1763.6815	1766.0	24.098	COMPLETED
303	id-00060	9	10	6	1	1764.0	1764.0	1764.27	1765.0	1765.0	32.438	EXPIRED
303	id-00061	4	6	2	1	1765.0	1765.0	1765.09	1766.0	1766.0	3.014	EXPIRED
303	id-00062	6	12	4	1	1767.0	1767.0	1767.17	1768.0	1768.0	10.945	EXPIRED
303	id-00063	4	4	5	1	1768.0	1768.0	1768.22	1769.0	1769.0	7.368	EXPIRED
303	id-00064	3	6	9	2	1768.0	1768.0	1768.39	1768.5125	1770.0	7.039	COMPLETED
303	id-00065	2	3	10	2	1769.0	1769.0	1769.5	1769.8684	1771.0	15.444	COMPLETED
303	id-00066	8	4	9	2	1770.0	1770.0	1770.41	1770.7656	1772.0	42.925	COMPLETED
303	id-00067	9	6	3	1	1773.0	1773.0	1773.12	1774.0	1774.0	12.154	EXPIRED
303	id-00068	9	3	6	1	1774.0	1774.0	1774.26	1775.0	1775.0	28.785	EXPIRED
303	id-00069	6	9	10	2	1774.0	1774.0	1774.42	1774.7637	1776.0	23.08	COMPLETED
303	id-00070	10	13	10	2	1775.0	1775.0	1775.42	1775.9031	1777.0	49.026	COMPLETED
303	id-00071	2	2	1	3	1777.0	1777.0	1777.05	1777.2779	1780.0	1.544	COMPLETED
303	id-00072	1	2	3	2	1778.0	1778.0	1778.15	1778.519	1780.0	2.317	COMPLETED
303	id-00073	10	8	10	3	1779.0	1779.0	1779.42	1779.66	1782.0	49.026	COMPLETED
303	id-00074	7	7	4	3	1780.0	1780.0	1780.19	1780.5073	1783.0	18.749	COMPLETED
303	id-00075	7	9	9	2	1780.0	1780.0	1780.35	1780.6895	1782.0	18.039	COMPLETED
303	id-00076	7	4	10	3	1780.0	1780.0	1780.43	1780.8181	1783.0	34.324	COMPLETED
303	id-00077	9	9	4	3	1782.0	1782.0	1782.15	1782.5887	1785.0	12.364	COMPLETED
303	id-00078	6	9	5	3	1783.0	1783.0	1783.19	1783.3738	1786.0	6.858	COMPLETED
303	id-00079	3	2	10	2	1783.0	1783.0	1783.95	1784.3492	1785.0	35.059	COMPLETED
303	id-00080	2	3	10	3	1783.0	1783.0	1783.95	1784.1393	1786.0	29.344	COMPLETED
303	id-00081	9	12	7	3	1785.0	1785.0	1785.29	1785.4096	1788.0	29.372	COMPLETED
303	id-00082	2	4	7	2	1787.0	1787.0	1787.7	1788.1136	1789.0	21.622	COMPLETED
303	id-00083	4	3	9	3	1787.0	1787.0	1787.9	1788.0371	1790.0	55.598	COMPLETED
303	id-00084	8	8	6	3	1788.0	1788.0	1788.3	1788.4428	1791.0	37.066	COMPLETED
303	id-00085	10	9	5	3	1788.0	1788.0	1788.21	1788.3879	1791.0	24.513	COMPLETED
303	id-00086	1	2	9	1	1792.0	1792.0	1792.72	1793.0	1793.0	4.332	EXPIRED
303	id-00087	5	9	10	3	1792.0	1792.0	1792.4	1792.8786	1795.0	12.032	COMPLETED
303	id-00088	10	14	10	1	1792.0	1792.0	1792.8	1793.0	1793.0	93.382	EXPIRED
303	id-00089	6	12	6	3	1794.0	1794.0	1794.3	1794.7688	1797.0	27.799	COMPLETED
303	id-00090	5	8	1	3	1795.0	1795.0	1795.1	1795.4959	1798.0	7.722	COMPLETED
303	id-00091	3	2	4	1	1795.0	1795.0	1795.4	1796.0	1796.0	18.533	EXPIRED
303	id-00092	5	4	5	1	1796.0	1796.0	1796.25	1797.0	1797.0	19.305	EXPIRED
303	id-00093	5	10	5	3	1796.0	1796.0	1796.19	1796.3283	1799.0	5.715	COMPLETED
303	id-00094	3	2	3	1	1798.0	1798.0	1798.15	1799.0	1799.0	6.95	EXPIRED
303	id-00095	10	8	9	3	1799.0	1799.0	1799.38	1799.5036	1802.0	44.357	COMPLETED
303	id-00096	9	12	10	2	1802.0	1802.0	1802.37	1802.5194	1804.0	27.01	COMPLETED
303	id-00097	6	12	9	1	1802.0	1802.0	1802.36	1803.0	1803.0	16.389	EXPIRED
303	id-00098	5	9	10	1	1803.0	1803.0	1803.37	1804.0	1804.0	11.13	EXPIRED
303	id-00099	8	7	8	1	1803.0	1803.0	1803.4	1804.0	1804.0	49.421	EXPIRED
303	id-00100	2	2	4	2	1805.0	1805.0	1805.2	1805.6658	1807.0	6.178	COMPLETED
303	id-00101	2	3	7	2	1806.0	1806.0	1806.35	1806.5766	1808.0	10.811	COMPLETED
303	id-00102	3	4	9	2	1807.0	1807.0	1807.43	1807.9075	1809.0	15.869	COMPLETED
303	id-00103	5	6	9	1	1808.0	1808.0	1808.43	1809.0	1809.0	29.151	EXPIRED
303	id-00104	1	2	4	2	1808.0	1808.0	1808.2	1808.5378	1810.0	3.089	COMPLETED
303	id-00105	4	3	4	3	1813.0	1813.0	1813.19	1813.3855	1816.0	9.946	COMPLETED
303	id-00106	2	2	4	2	1813.0	1813.0	1813.2	1813.4954	1815.0	6.178	COMPLETED
303	id-00107	7	5	4	2	1814.0	1814.0	1814.19	1814.4704	1816.0	18.749	COMPLETED
